TEAM_ID,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,TM_TOV_PCT,TS_PCT,PACE,SEASON_ID,PLAYOFF_WINS
1610612762,0.512,100.0,101.3,-1.3,1.22,16.3,0.373,0.691,0.188,0.509,88.26,2003-04,0
1610612764,0.305,97.2,102.9,-5.7,1.07,14.5,0.333,0.667,0.186,0.5,93.9,2003-04,0
1610612737,0.159,98.8,109.0,-10.2,1.22,15.3,0.326,0.696,0.171,0.504,93.09,2004-05,0
1610612738,0.549,105.9,105.1,0.8,1.4,16.9,0.305,0.671,0.165,0.551,94.61,2004-05,3
1610612766,0.22,99.8,106.0,-6.2,1.51,16.5,0.327,0.676,0.154,0.497,93.54,2004-05,0
1610612741,0.573,100.5,99.1,1.4,1.27,16.4,0.317,0.691,0.178,0.517,93.41,2004-05,2
1610612739,0.512,105.3,104.7,0.6,1.62,17.3,0.354,0.674,0.152,0.518,90.72,2004-05,0
1610612742,0.707,108.5,102.6,5.9,1.46,15.3,0.319,0.674,0.142,0.545,94.18,2004-05,6
1610612743,0.598,104.7,102.6,2.2,1.6,18.0,0.313,0.678,0.157,0.535,94.68,2004-05,1
1610612765,0.659,103.9,99.6,4.3,1.58,17.2,0.34,0.693,0.154,0.519,88.59,2004-05,15
1610612744,0.415,103.4,105.5,-2.2,1.63,16.6,0.303,0.666,0.142,0.512,94.45,2004-05,0
1610612745,0.622,104.4,100.1,4.3,1.53,16.9,0.301,0.713,0.152,0.534,90.18,2004-05,3
1610612754,0.537,103.7,102.7,1.0,1.27,15.1,0.296,0.687,0.16,0.534,88.71,2004-05,6
1610612746,0.451,103.8,104.5,-0.8,1.47,17.9,0.338,0.687,0.171,0.533,90.66,2004-05,0
1610612747,0.415,106.4,109.6,-3.2,1.42,15.9,0.324,0.68,0.155,0.535,92.34,2004-05,0
1610612763,0.549,104.2,101.5,2.7,1.43,16.9,0.308,0.663,0.163,0.535,89.65,2004-05,0
1610612748,0.72,108.9,102.2,6.7,1.59,17.1,0.297,0.698,0.147,0.559,91.73,2004-05,11
1610612749,0.366,105.1,108.1,-3.0,1.52,16.4,0.322,0.687,0.149,0.527,92.14,2004-05,0
1610612750,0.537,106.6,105.0,1.6,1.78,18.3,0.321,0.682,0.145,0.534,90.39,2004-05,0
1610612751,0.512,99.9,101.6,-1.7,1.52,17.1,0.298,0.701,0.155,0.512,90.41,2004-05,0
1610612740,0.22,98.2,105.9,-7.7,1.42,16.6,0.329,0.675,0.165,0.493,88.97,2004-05,0
1610612752,0.402,104.5,107.2,-2.7,1.38,15.9,0.316,0.686,0.158,0.531,92.12,2004-05,0
1610612753,0.439,103.4,105.7,-2.3,1.2,14.8,0.328,0.682,0.168,0.529,96.15,2004-05,0
1610612755,0.524,101.8,102.5,-0.7,1.34,15.9,0.281,0.703,0.16,0.528,96.56,2004-05,1
1610612756,0.756,112.7,105.7,7.0,1.71,17.4,0.304,0.656,0.14,0.571,97.35,2004-05,9
1610612757,0.329,101.9,106.1,-4.3,1.32,16.6,0.331,0.65,0.175,0.524,91.05,2004-05,0
1610612758,0.61,108.8,106.5,2.3,1.87,18.2,0.315,0.667,0.137,0.541,94.52,2004-05,1
1610612759,0.72,106.1,97.8,8.3,1.57,17.1,0.321,0.697,0.151,0.534,89.96,2004-05,16
1610612760,0.634,110.3,108.0,2.3,1.34,14.7,0.357,0.681,0.151,0.546,89.24,2004-05,6
1610612761,0.402,105.4,107.2,-1.8,1.54,16.0,0.269,0.682,0.14,0.539,94.01,2004-05,0
1610612762,0.317,102.9,107.3,-4.4,1.41,17.4,0.351,0.695,0.174,0.522,90.02,2004-05,0
1610612764,0.549,105.4,105.9,-0.4,1.33,14.6,0.338,0.667,0.15,0.523,94.8,2004-05,4
1610612737,0.317,104.8,110.1,-5.3,1.27,15.5,0.334,0.667,0.169,0.534,91.75,2005-06,0
1610612738,0.402,104.0,105.6,-1.5,1.26,16.4,0.289,0.694,0.176,0.551,93.27,2005-06,0
1610612766,0.317,101.2,105.6,-4.4,1.47,15.9,0.305,0.678,0.149,0.509,94.57,2005-06,0
1610612741,0.5,103.3,102.7,0.7,1.47,16.9,0.303,0.703,0.158,0.527,93.59,2005-06,2
1610612739,0.61,106.6,104.4,2.1,1.37,15.3,0.313,0.717,0.151,0.538,90.77,2005-06,7
1610612742,0.732,109.9,103.2,6.7,1.32,14.6,0.347,0.69,0.15,0.55,89.3,2005-06,14
1610612743,0.537,104.4,104.1,0.3,1.58,17.6,0.3,0.682,0.154,0.535,94.9,2005-06,1
1610612765,0.78,109.3,101.7,7.6,2.12,18.9,0.317,0.68,0.128,0.535,87.98,2005-06,10
1610612744,0.415,103.5,104.9,-1.4,1.47,15.9,0.296,0.686,0.148,0.521,94.43,2005-06,0
1610612745,0.415,100.4,102.1,-1.7,1.32,15.8,0.291,0.705,0.162,0.519,89.07,2005-06,0
1610612754,0.5,103.1,101.0,2.0,1.3,16.0,0.304,0.699,0.168,0.533,90.85,2005-06,2
1610612746,0.573,103.8,102.2,1.6,1.44,16.5,0.286,0.719,0.154,0.54,92.99,2005-06,7
1610612747,0.549,106.8,104.2,2.6,1.52,16.5,0.316,0.701,0.15,0.539,92.22,2005-06,3
1610612763,0.598,104.5,100.4,4.1,1.4,16.1,0.298,0.69,0.157,0.537,87.39,2005-06,0
1610612748,0.634,107.5,103.4,4.1,1.43,16.4,0.297,0.726,0.156,0.556,92.56,2005-06,16
1610612749,0.488,104.9,105.9,-1.0,1.48,16.8,0.309,0.713,0.157,0.535,92.45,2005-06,1
1610612750,0.402,101.5,103.5,-2.0,1.44,16.9,0.296,0.673,0.16,0.524,89.58,2005-06,0
1610612751,0.598,102.4,100.9,1.5,1.68,18.2,0.274,0.73,0.149,0.528,91.17,2005-06,5
1610612740,0.463,102.3,105.1,-2.8,1.39,15.1,0.297,0.709,0.147,0.515,90.32,2005-06,0
1610612752,0.28,102.7,109.3,-6.6,1.01,14.2,0.342,0.697,0.19,0.534,92.03,2005-06,0
1610612753,0.439,105.3,106.6,-1.3,1.21,15.0,0.33,0.691,0.168,0.543,89.12,2005-06,0
1610612755,0.463,104.7,106.5,-1.8,1.43,15.8,0.285,0.676,0.149,0.538,93.91,2005-06,0
1610612756,0.659,110.2,104.7,5.4,2.0,19.5,0.256,0.69,0.135,0.568,96.92,2005-06,10
1610612757,0.256,99.7,110.3,-10.7,1.24,15.1,0.308,0.657,0.165,0.511,88.88,2005-06,0
1610612758,0.537,105.3,103.5,1.8,1.52,17.3,0.289,0.694,0.156,0.544,93.26,2005-06,2
1610612759,0.768,106.2,98.7,7.5,1.52,17.0,0.289,0.708,0.153,0.546,89.41,2005-06,7
1610612760,0.427,109.4,112.7,-3.3,1.4,16.0,0.34,0.659,0.157,0.551,93.04,2005-06,0
1610612761,0.329,107.9,111.2,-3.2,1.49,15.5,0.286,0.697,0.139,0.548,92.33,2005-06,0
1610612762,0.5,102.4,105.1,-2.7,1.37,16.9,0.356,0.702,0.174,0.519,89.4,2005-06,0
1610612764,0.512,107.7,105.8,1.9,1.33,14.5,0.329,0.679,0.148,0.538,93.68,2005-06,2
1610612737,0.366,102.0,107.0,-5.1,1.2,15.3,0.328,0.676,0.173,0.523,90.98,2006-07,0
1610612738,0.293,102.3,105.8,-3.5,1.21,15.6,0.309,0.705,0.176,0.53,92.91,2006-07,0
1610612766,0.402,102.4,106.3,-3.9,1.5,17.1,0.299,0.682,0.158,0.524,93.11,2006-07,0
1610612741,0.598,104.0,98.8,5.2,1.4,17.0,0.319,0.707,0.168,0.534,94.47,2006-07,6
1610612739,0.61,104.4,100.6,3.8,1.45,16.2,0.327,0.721,0.155,0.522,91.59,2006-07,12
1610612742,0.817,109.7,102.1,7.6,1.43,16.0,0.32,0.719,0.152,0.559,90.68,2006-07,2
1610612743,0.549,106.7,105.1,1.7,1.42,17.1,0.322,0.678,0.167,0.548,98.2,2006-07,1
1610612765,0.646,107.4,102.6,4.8,1.77,17.3,0.307,0.678,0.137,0.535,88.56,2006-07,10
1610612744,0.512,106.2,106.5,-0.3,1.49,17.3,0.285,0.662,0.159,0.548,99.97,2006-07,5
1610612745,0.634,104.7,99.7,4.9,1.47,16.5,0.287,0.725,0.153,0.54,91.7,2006-07,3
1610612754,0.427,101.9,104.4,-2.5,1.26,15.9,0.321,0.694,0.173,0.523,93.43,2006-07,0
1610612746,0.488,103.8,104.2,-0.4,1.42,17.0,0.307,0.712,0.164,0.537,91.92,2006-07,0
1610612747,0.512,107.3,107.5,-0.2,1.45,17.1,0.3,0.69,0.161,0.554,94.58,2006-07,1
1610612763,0.268,105.7,110.9,-5.2,1.25,15.9,0.291,0.682,0.17,0.555,94.77,2006-07,0
1610612748,0.537,103.4,104.6,-1.2,1.4,16.6,0.279,0.693,0.16,0.541,90.61,2006-07,0
1610612749,0.341,106.0,110.3,-4.3,1.43,16.7,0.306,0.657,0.161,0.541,93.33,2006-07,0
1610612750,0.39,102.4,106.5,-4.0,1.45,17.5,0.292,0.698,0.166,0.537,92.19,2006-07,0
1610612751,0.5,104.2,105.1,-0.9,1.62,18.5,0.275,0.714,0.158,0.546,92.69,2006-07,6
1610612740,0.476,103.7,105.4,-1.6,1.29,14.9,0.318,0.719,0.157,0.52,91.19,2006-07,0
1610612752,0.402,104.3,107.4,-3.1,1.09,14.7,0.337,0.714,0.183,0.539,91.89,2006-07,0
1610612753,0.488,104.1,103.3,0.8,1.1,15.1,0.333,0.697,0.186,0.544,90.54,2006-07,0
1610612755,0.427,102.4,105.6,-3.2,1.33,16.1,0.306,0.678,0.165,0.53,91.84,2006-07,0
1610612756,0.744,112.9,105.5,7.4,1.78,19.3,0.262,0.683,0.149,0.59,96.45,2006-07,6
1610612757,0.39,103.8,108.6,-4.8,1.22,15.0,0.326,0.697,0.166,0.53,89.36,2006-07,0
1610612758,0.402,105.1,106.7,-1.6,1.39,15.8,0.267,0.692,0.151,0.545,95.83,2006-07,0
1610612759,0.707,108.6,99.4,9.2,1.6,17.8,0.279,0.715,0.153,0.561,90.22,2006-07,16
1610612760,0.378,105.9,108.9,-3.0,1.34,16.2,0.312,0.676,0.165,0.544,92.92,2006-07,0
1610612761,0.573,105.7,104.4,1.2,1.65,17.5,0.25,0.711,0.143,0.55,93.86,2006-07,2
1610612762,0.622,108.6,105.6,3.0,1.58,18.5,0.352,0.721,0.167,0.551,92.81,2006-07,9
1610612764,0.5,108.7,109.1,-0.4,1.47,15.5,0.312,0.678,0.144,0.542,95.33,2006-07,0
1610612737,0.451,105.5,107.3,-1.8,1.48,17.0,0.329,0.682,0.16,0.535,92.35,2007-08,3
1610612738,0.805,108.8,98.1,10.8,1.47,17.6,0.306,0.707,0.164,0.569,91.88,2007-08,16
1610612766,0.39,103.7,108.2,-4.5,1.45,16.6,0.294,0.674,0.157,0.532,92.75,2007-08,0
1610612741,0.402,102.9,106.0,-3.1,1.51,16.7,0.325,0.687,0.154,0.515,94.04,2007-08,0
1610612739,0.549,104.8,105.4,-0.6,1.43,15.7,0.334,0.715,0.152,0.52,91.06,2007-08,7
1610612742,0.622,109.5,104.7,4.8,1.66,16.7,0.3,0.716,0.138,0.554,91.38,2007-08,1
1610612743,0.61,108.9,105.5,3.4,1.68,17.7,0.292,0.686,0.144,0.557,100.58,2007-08,0
1610612765,0.72,109.8,101.5,8.3,1.92,17.8,0.327,0.7,0.131,0.539,88.54,2007-08,10
1610612744,0.585,110.4,108.5,1.9,1.69,16.3,0.301,0.672,0.131,0.548,99.96,2007-08,0
1610612745,0.671,105.4,100.5,4.8,1.56,16.8,0.323,0.711,0.15,0.528,91.42,2007-08,2
1610612754,0.439,105.1,106.3,-1.2,1.51,16.9,0.278,0.701,0.152,0.54,98.64,2007-08,0
1610612746,0.28,99.9,107.4,-7.5,1.47,16.7,0.267,0.703,0.153,0.519,93.38,2007-08,0
1610612747,0.695,111.7,104.3,7.3,1.73,18.1,0.297,0.702,0.145,0.57,96.7,2007-08,14
1610612763,0.268,103.9,110.2,-6.3,1.26,14.9,0.277,0.706,0.157,0.539,96.33,2007-08,0
1610612748,0.183,99.4,108.8,-9.4,1.37,16.3,0.264,0.681,0.159,0.522,91.24,2007-08,0
1610612749,0.317,103.9,111.1,-7.2,1.45,16.5,0.332,0.694,0.158,0.522,92.61,2007-08,0
1610612750,0.268,102.7,110.0,-7.3,1.37,15.6,0.314,0.703,0.156,0.518,92.84,2007-08,0
1610612751,0.415,102.3,107.7,-5.4,1.57,18.0,0.3,0.706,0.16,0.528,92.96,2007-08,0
1610612740,0.683,110.0,104.4,5.6,1.83,17.2,0.3,0.717,0.13,0.548,91.04,2007-08,7
1610612752,0.28,103.5,110.4,-6.8,1.29,14.7,0.321,0.697,0.155,0.518,92.76,2007-08,0
1610612753,0.634,110.4,104.9,5.6,1.45,16.4,0.274,0.709,0.151,0.575,94.02,2007-08,5
1610612755,0.488,105.1,104.7,0.5,1.43,15.9,0.351,0.688,0.156,0.522,91.56,2007-08,2
1610612756,0.671,112.0,107.0,5.0,1.85,19.7,0.253,0.674,0.147,0.59,97.72,2007-08,1
1610612757,0.5,105.9,106.8,-0.8,1.64,17.0,0.303,0.684,0.143,0.532,89.1,2007-08,0
1610612758,0.463,106.2,108.6,-2.4,1.19,14.9,0.29,0.689,0.166,0.556,95.81,2007-08,0
1610612759,0.683,106.0,100.7,5.3,1.66,17.1,0.268,0.733,0.14,0.543,89.72,2007-08,9
1610612760,0.244,99.6,108.3,-8.6,1.33,15.9,0.305,0.7,0.163,0.509,97.32,2007-08,0
1610612761,0.5,108.9,105.6,3.3,2.04,18.7,0.269,0.709,0.127,0.551,91.35,2007-08,1
1610612762,0.659,112.1,104.9,7.2,1.8,19.6,0.327,0.71,0.154,0.573,94.64,2007-08,6
1610612764,0.524,107.6,107.9,-0.3,1.49,15.6,0.32,0.695,0.144,0.535,90.85,2007-08,2
1610612737,0.573,108.3,106.7,1.7,1.58,16.4,0.295,0.682,0.141,0.546,90.44,2008-09,4
1610612738,0.756,109.5,101.6,7.9,1.45,17.8,0.314,0.715,0.169,0.571,91.15,2008-09,7
1610612766,0.427,103.7,105.0,-1.3,1.36,17.0,0.321,0.686,0.173,0.536,89.18,2008-09,0
1610612741,0.5,107.2,107.5,-0.3,1.45,16.1,0.321,0.675,0.153,0.541,94.1,2008-09,3
1610612739,0.805,111.2,101.6,9.6,1.59,16.4,0.306,0.707,0.141,0.56,89.61,2008-09,10
1610612742,0.61,109.0,107.0,2.0,1.71,17.0,0.297,0.707,0.136,0.55,92.68,2008-09,5
1610612743,0.659,109.0,105.6,3.4,1.45,16.9,0.311,0.683,0.16,0.563,95.39,2008-09,10
1610612765,0.476,105.8,106.4,-0.6,1.74,16.7,0.311,0.711,0.133,0.524,88.02,2008-09,0
1610612744,0.354,108.0,111.7,-3.7,1.42,15.4,0.293,0.652,0.146,0.549,99.57,2008-09,0
1610612745,0.646,107.1,102.9,4.2,1.44,16.2,0.308,0.714,0.154,0.548,91.23,2008-09,7
1610612754,0.439,107.2,108.2,-1.0,1.49,16.3,0.291,0.707,0.148,0.545,97.34,2008-09,0
1610612746,0.232,101.0,110.1,-9.2,1.41,16.4,0.287,0.679,0.158,0.52,93.3,2008-09,0
1610612747,0.793,111.4,103.5,7.9,1.73,17.3,0.326,0.698,0.14,0.555,95.49,2008-09,16
1610612763,0.293,102.3,108.2,-6.0,1.14,14.2,0.297,0.697,0.166,0.533,91.22,2008-09,0
1610612748,0.524,106.8,106.5,0.3,1.63,16.3,0.282,0.693,0.136,0.54,90.8,2008-09,3
1610612749,0.415,105.2,106.3,-1.1,1.56,16.8,0.31,0.699,0.149,0.531,93.89,2008-09,0
1610612750,0.293,104.9,109.9,-5.0,1.44,15.9,0.321,0.717,0.152,0.526,92.76,2008-09,0
1610612751,0.415,106.8,109.5,-2.7,1.52,16.0,0.288,0.703,0.143,0.543,91.12,2008-09,0
1610612740,0.598,107.6,105.8,1.8,1.56,16.3,0.282,0.707,0.141,0.548,88.74,2008-09,1
1610612752,0.39,107.0,109.4,-2.5,1.48,16.0,0.277,0.696,0.146,0.544,97.82,2008-09,0
1610612760,0.28,101.4,107.6,-6.2,1.25,15.6,0.309,0.716,0.17,0.521,95.1,2008-09,0
1610612753,0.72,108.3,101.3,7.1,1.39,15.6,0.273,0.717,0.149,0.559,92.99,2008-09,13
1610612755,0.5,106.3,106.1,0.2,1.42,15.8,0.342,0.68,0.154,0.532,91.3,2008-09,2
1610612756,0.561,112.4,110.4,2.0,1.48,17.4,0.308,0.682,0.161,0.584,96.99,2008-09,0
1610612757,0.659,112.1,106.1,6.0,1.58,16.4,0.355,0.708,0.145,0.553,88.02,2008-09,2
1610612758,0.207,104.4,113.4,-9.0,1.28,15.3,0.289,0.669,0.16,0.542,95.29,2008-09,0
1610612759,0.659,107.6,103.4,4.2,1.8,17.3,0.258,0.74,0.13,0.548,89.19,2008-09,1
1610612761,0.402,105.5,108.6,-3.0,1.67,17.5,0.276,0.706,0.143,0.542,93.26,2008-09,0
1610612762,0.585,108.5,105.8,2.7,1.67,18.4,0.316,0.693,0.155,0.554,94.47,2008-09,1
1610612764,0.232,104.0,112.1,-8.1,1.43,15.8,0.313,0.689,0.151,0.524,92.26,2008-09,0
1610612737,0.646,111.0,106.0,4.9,1.83,17.1,0.32,0.685,0.13,0.545,90.77,2009-10,4
1610612738,0.61,106.9,103.2,3.7,1.58,18.5,0.274,0.697,0.16,0.564,92.22,2009-10,15
1610612766,0.537,103.9,102.0,1.9,1.29,16.1,0.315,0.698,0.172,0.538,90.91,2009-10,0
1610612741,0.5,102.6,104.2,-1.6,1.45,16.0,0.303,0.709,0.151,0.52,94.02,2009-10,1
1610612739,0.744,110.6,103.8,6.8,1.61,17.7,0.293,0.725,0.15,0.57,91.77,2009-10,6
1610612742,0.671,107.8,105.0,2.8,1.81,18.0,0.279,0.697,0.137,0.552,93.6,2009-10,2
1610612743,0.646,110.8,106.5,4.4,1.51,16.1,0.304,0.687,0.144,0.561,95.61,2009-10,2
1610612765,0.329,104.5,110.3,-5.9,1.45,15.5,0.346,0.697,0.149,0.515,89.46,2009-10,0
1610612744,0.317,107.0,110.3,-3.3,1.53,16.5,0.254,0.659,0.144,0.557,101.52,2009-10,0
1610612745,0.512,106.8,106.8,0.0,1.51,16.5,0.309,0.699,0.151,0.537,94.91,2009-10,0
1610612754,0.39,103.0,106.0,-3.0,1.4,16.1,0.255,0.69,0.154,0.536,97.77,2009-10,0
1610612746,0.354,102.3,109.1,-6.8,1.41,17.1,0.305,0.697,0.168,0.529,93.44,2009-10,0
1610612747,0.695,107.6,102.7,4.9,1.58,16.2,0.314,0.708,0.141,0.538,93.73,2009-10,16
1610612763,0.488,107.5,109.0,-1.5,1.24,14.4,0.355,0.698,0.16,0.536,94.29,2009-10,0
1610612748,0.573,105.7,103.4,2.4,1.43,15.4,0.294,0.701,0.144,0.537,90.3,2009-10,1
1610612749,0.561,104.0,101.9,2.1,1.6,16.4,0.298,0.726,0.141,0.518,92.6,2009-10,3
1610612750,0.183,100.6,110.4,-9.8,1.22,15.0,0.308,0.705,0.167,0.518,97.12,2009-10,0
1610612751,0.146,99.3,108.9,-9.6,1.3,15.1,0.285,0.686,0.155,0.509,92.65,2009-10,0
1610612740,0.451,106.5,108.9,-2.4,1.66,17.3,0.282,0.696,0.143,0.543,93.53,2009-10,0
1610612752,0.354,106.4,110.3,-4.0,1.54,16.6,0.268,0.691,0.146,0.547,95.03,2009-10,0
1610612760,0.61,107.0,103.5,3.5,1.34,15.5,0.32,0.694,0.158,0.547,94.13,2009-10,2
1610612753,0.72,110.7,102.8,7.9,1.4,15.8,0.28,0.726,0.152,0.573,92.54,2009-10,10
1610612755,0.329,104.8,108.9,-4.1,1.45,16.4,0.31,0.693,0.156,0.534,92.72,2009-10,0
1610612756,0.659,113.9,109.1,4.8,1.58,17.5,0.311,0.673,0.152,0.585,96.43,2009-10,10
1610612757,0.61,109.6,106.1,3.5,1.65,16.6,0.32,0.702,0.138,0.547,88.64,2009-10,2
1610612758,0.305,104.4,109.1,-4.7,1.37,15.7,0.315,0.7,0.156,0.528,94.78,2009-10,0
1610612759,0.61,109.3,103.9,5.4,1.64,17.4,0.303,0.72,0.147,0.552,92.26,2009-10,4
1610612761,0.488,110.2,112.2,-2.0,1.64,17.1,0.288,0.692,0.142,0.564,93.94,2009-10,0
1610612762,0.646,109.7,104.0,5.7,1.76,19.8,0.313,0.718,0.16,0.565,94.68,2009-10,4
1610612764,0.317,103.1,108.3,-5.3,1.28,15.0,0.317,0.691,0.159,0.524,92.6,2009-10,0
1610612737,0.537,105.1,105.8,-0.7,1.61,17.7,0.274,0.71,0.151,0.542,90.22,2010-11,6
1610612738,0.683,105.5,99.8,5.7,1.61,18.8,0.257,0.709,0.159,0.561,90.92,2010-11,5
1610612766,0.415,102.8,107.0,-4.2,1.45,16.9,0.298,0.705,0.16,0.528,90.3,2010-11,0
1610612741,0.756,107.2,99.5,7.8,1.57,17.3,0.332,0.717,0.154,0.541,91.2,2010-11,9
1610612739,0.232,101.5,110.9,-9.5,1.48,16.4,0.283,0.699,0.151,0.518,93.76,2010-11,0
1610612742,0.695,108.4,104.1,4.4,1.71,18.7,0.278,0.713,0.151,0.565,92.24,2010-11,16
1610612743,0.61,111.7,106.8,4.9,1.57,17.0,0.283,0.716,0.147,0.574,96.06,2010-11,1
1610612765,0.366,107.0,110.7,-3.7,1.62,16.8,0.317,0.681,0.144,0.533,89.79,2010-11,0
1610612744,0.439,107.1,109.4,-2.3,1.54,17.0,0.3,0.659,0.151,0.544,95.85,2010-11,0
1610612745,0.524,110.2,107.9,2.3,1.76,17.8,0.315,0.69,0.141,0.55,95.14,2010-11,0
1610612754,0.451,104.1,105.0,-0.9,1.28,15.2,0.297,0.703,0.16,0.533,95.5,2010-11,1
1610612746,0.39,104.8,108.0,-3.2,1.35,16.9,0.33,0.692,0.174,0.535,93.35,2010-11,0
1610612747,0.695,109.6,103.3,6.3,1.68,17.0,0.325,0.692,0.141,0.545,91.78,2010-11,4
1610612763,0.561,107.0,104.5,2.5,1.48,16.0,0.333,0.682,0.15,0.534,92.42,2010-11,7
1610612748,0.707,110.6,102.9,7.8,1.44,16.1,0.287,0.715,0.151,0.573,91.63,2010-11,14
1610612749,0.427,100.8,101.5,-0.8,1.4,15.3,0.287,0.71,0.148,0.511,90.57,2010-11,0
1610612750,0.207,103.2,109.9,-6.7,1.18,15.0,0.336,0.698,0.174,0.526,97.49,2010-11,0
1610612751,0.293,102.1,108.9,-6.8,1.5,16.6,0.304,0.7,0.152,0.517,90.7,2010-11,0
1610612740,0.561,105.4,104.4,1.0,1.58,16.8,0.289,0.721,0.145,0.537,89.4,2010-11,2
1610612752,0.512,109.9,109.0,1.0,1.56,16.4,0.273,0.676,0.141,0.561,96.47,2010-11,0
1610612760,0.671,109.9,105.9,3.9,1.45,15.8,0.306,0.697,0.148,0.561,93.84,2010-11,9
1610612753,0.634,107.4,101.8,5.6,1.34,15.9,0.304,0.723,0.162,0.554,91.55,2010-11,2
1610612755,0.5,105.3,103.8,1.5,1.75,17.6,0.278,0.714,0.138,0.535,92.78,2010-11,1
1610612756,0.488,108.6,109.4,-0.8,1.66,17.9,0.275,0.681,0.147,0.559,95.18,2010-11,0
1610612757,0.585,107.3,105.7,1.6,1.62,16.9,0.331,0.682,0.145,0.533,89.13,2010-11,2
1610612758,0.293,102.9,108.4,-5.5,1.27,15.4,0.334,0.702,0.167,0.519,95.76,2010-11,0
1610612759,0.744,110.5,104.4,6.1,1.67,17.5,0.276,0.711,0.143,0.567,93.34,2010-11,2
1610612761,0.268,105.2,111.7,-6.5,1.49,16.8,0.314,0.685,0.156,0.533,93.78,2010-11,0
1610612762,0.476,107.0,108.8,-1.8,1.63,18.0,0.314,0.679,0.154,0.544,92.03,2010-11,0
1610612764,0.28,101.3,109.1,-7.8,1.27,14.9,0.317,0.671,0.16,0.513,94.76,2010-11,0
1610612737,0.606,104.2,100.4,3.8,1.61,17.6,0.279,0.703,0.151,0.535,90.88,2011-12,2
1610612738,0.591,100.1,97.5,2.6,1.59,18.8,0.245,0.686,0.162,0.535,91.11,2011-12,11
1610612766,0.106,94.4,109.4,-15.0,1.39,16.0,0.285,0.678,0.157,0.483,91.86,2011-12,0
1610612741,0.758,106.3,97.5,8.8,1.65,17.7,0.361,0.703,0.154,0.523,89.98,2011-12,2
1610612739,0.318,100.0,107.6,-7.6,1.29,15.4,0.323,0.683,0.166,0.505,92.34,2011-12,0
1610612742,0.545,102.1,100.9,1.1,1.49,16.5,0.268,0.714,0.149,0.527,92.61,2011-12,0
1610612743,0.576,108.3,105.1,3.2,1.56,17.9,0.316,0.705,0.16,0.556,95.03,2011-12,3
1610612765,0.379,100.0,105.0,-5.0,1.19,15.1,0.322,0.689,0.172,0.51,90.31,2011-12,0
1610612744,0.348,103.9,107.3,-3.4,1.61,17.4,0.256,0.658,0.147,0.539,93.78,2011-12,0
1610612745,0.515,104.2,104.0,0.2,1.47,16.4,0.309,0.692,0.154,0.529,92.82,2011-12,0
1610612754,0.636,105.5,102.1,3.3,1.33,14.7,0.333,0.689,0.151,0.526,91.68,2011-12,6
1610612746,0.606,107.5,104.8,2.7,1.58,16.6,0.331,0.692,0.147,0.533,89.98,2011-12,4
1610612747,0.621,104.5,103.2,1.3,1.49,17.3,0.327,0.719,0.162,0.534,91.72,2011-12,5
1610612763,0.621,102.8,100.6,2.2,1.35,15.4,0.335,0.688,0.157,0.515,91.82,2011-12,3
1610612748,0.697,105.6,99.2,6.4,1.31,15.9,0.299,0.693,0.163,0.549,92.07,2011-12,16
1610612749,0.47,104.5,104.1,0.4,1.67,17.6,0.314,0.675,0.148,0.521,94.68,2011-12,0
1610612750,0.394,103.1,105.3,-2.2,1.29,15.1,0.311,0.693,0.16,0.524,94.44,2011-12,0
1610612751,0.333,101.8,108.1,-6.3,1.32,15.8,0.314,0.677,0.165,0.516,91.26,2011-12,0
1610612740,0.318,99.9,103.9,-4.0,1.34,16.8,0.31,0.696,0.173,0.517,89.27,2011-12,0
1610612752,0.545,103.5,100.2,3.2,1.26,15.6,0.309,0.702,0.169,0.533,93.91,2011-12,1
1610612760,0.712,108.4,102.1,6.3,1.13,14.6,0.304,0.687,0.172,0.567,94.11,2011-12,13
1610612753,0.561,104.0,103.4,0.6,1.34,16.1,0.306,0.72,0.165,0.533,89.75,2011-12,1
1610612755,0.53,102.7,98.2,4.6,1.97,17.5,0.277,0.712,0.123,0.511,90.68,2011-12,7
1610612756,0.5,105.2,105.2,-0.1,1.6,17.4,0.294,0.687,0.15,0.536,93.61,2011-12,0
1610612757,0.424,104.4,105.3,-0.9,1.44,16.1,0.303,0.691,0.152,0.531,92.24,2011-12,0
1610612758,0.333,102.9,108.7,-5.8,1.34,14.7,0.321,0.67,0.15,0.51,95.56,2011-12,0
1610612759,0.758,110.0,102.3,7.7,1.71,17.8,0.282,0.72,0.144,0.562,93.67,2011-12,10
1610612761,0.348,99.6,103.6,-3.9,1.38,16.8,0.294,0.708,0.167,0.518,90.19,2011-12,0
1610612762,0.545,105.5,104.9,0.5,1.54,16.6,0.34,0.703,0.15,0.525,92.53,2011-12,0
1610612764,0.303,100.0,104.9,-5.0,1.25,15.1,0.308,0.678,0.163,0.508,93.59,2011-12,0
1610612737,0.537,103.7,103.4,0.3,1.65,18.8,0.254,0.701,0.157,0.546,93.56,2012-13,2
1610612738,0.506,102.2,102.6,-0.5,1.56,17.9,0.246,0.69,0.154,0.542,92.46,2012-13,2
1610612751,0.598,106.9,104.8,2.0,1.38,16.1,0.343,0.701,0.162,0.536,89.88,2012-13,3
