TEAM_ID,SEASON_ID,PC1,PC2,PC3,PC4,PC5
1610612737,1996-97,-1.8428193306482241,2.747181937322357,-0.8396015756893702,1.3332972120129611,-0.2345690589068904
1610612738,1996-97,-2.679872857575837,-2.198970148785619,1.077268020554496,1.1411360675368523,-0.05100905619026932
1610612766,1996-97,0.6267767885378824,1.6883391618881143,2.2022693654075747,1.0780622298093705,0.143491559915319
1610612741,1996-97,1.6679076206725352,4.357989207122386,2.1275264229114335,1.1003162832516937,-1.2491487909133516
1610612739,1996-97,-2.115671400586164,2.1007152618013767,0.7008652744722644,-0.260672204384186,0.14059084185798512
1610612742,1996-97,-4.061715288650541,-0.6823688418611827,1.003905137175531,0.5841705917958495,0.10985034579602089
1610612743,1996-97,-2.276980452383706,-1.4322401721919837,1.6129297126317597,0.9600813922821154,0.624634902373873
1610612765,1996-97,-0.21329562065802216,2.3042162415168903,-0.4684895752967628,0.41760962467137297,-1.2398458444349554
1610612744,1996-97,-2.531552442337314,-0.7084420080541459,1.457189232901098,2.4158866804978887,0.5285540469371885
1610612745,1996-97,0.12425729579885175,2.229454323308867,0.7467347603273999,1.08985089468812,1.6396870680169278
1610612754,1996-97,-2.3297705623457734,1.2845868230073283,0.5208429106366708,1.193360812218542,0.5992251006826991
1610612746,1996-97,-2.879108031704092,0.005147512632009193,0.3506188783096401,1.40709306804636,-0.25835066872344176
1610612747,1996-97,-0.9075813495742375,2.2158429751577047,0.759568670897886,1.0756475994362038,-0.5109266282827318
1610612748,1996-97,-1.3739945175094728,3.078255741691755,-0.2490524720874332,0.9327296902483506,0.9096778897323464
1610612749,1996-97,-2.4172193491511877,-0.026205098510827286,0.03874229549107413,1.474256636998067,0.08541897693331987
1610612750,1996-97,-1.5045788251879182,0.5726979842574309,1.7624761677749448,0.6284927347844026,-0.018976414994527322
1610612751,1996-97,-3.4461998464822554,-0.7331867012612514,0.5854725633050578,1.2082289454995565,-0.9405510023825537
1610612752,1996-97,-1.779603251532233,2.385512923795845,-0.49051975158186656,0.8891540628629583,2.242327466280775
1610612753,1996-97,-2.513713503837479,1.1708383849324515,0.6882614162339424,1.0009961890824557,-0.3760223594727238
1610612755,1996-97,-3.7016488534340746,-1.643877410001218,0.5259640358997206,2.1797201472794656,0.13017702022959166
1610612756,1996-97,0.9051316140963201,0.3382586176136106,2.155129335777421,0.29793193854077193,-0.038451319930364665
1610612757,1996-97,-1.8152123685759214,1.9372787697127973,-0.6193437442929606,1.8459584011304044,0.5585950589861142
1610612758,1996-97,-2.6882928893296345,-0.1303429036203248,1.1507845056899952,1.2725793603873845,0.17755853641708502
1610612759,1996-97,-3.7872661499990796,-1.3091368905143006,1.7485329189183039,1.1010596409141564,-0.801389668750785
1610612760,1996-97,0.08523413205680613,3.1417359478184483,1.2104428480169835,1.503445522730884,0.01429683933191485
1610612761,1996-97,-3.2723376392251864,-0.12331655278212567,0.7857952487864003,1.4544505828385679,0.06315347400876543
1610612762,1996-97,2.109901144632589,3.5537827515319775,1.912548510326796,1.3227960060360167,1.037196783364954
1610612763,1996-97,-3.955137109233661,-1.6544144438671453,3.3773982579050337,0.3959181310220708,0.022014122515995167
1610612764,1996-97,-0.8592591616593215,1.098391378651157,0.9318024421208696,0.7027263311856544,0.5176327406497758
1610612737,1997-98,-2.216318387586008,2.0866440894227445,-0.5475269703645906,1.612310824262862,-0.8380670152876368
1610612738,1997-98,-3.245846117543982,0.37671989780647835,1.3331730273716862,0.8042948137059812,-0.08391768806953005
1610612766,1997-98,-0.38033547389101807,1.7245431263414606,0.9558350504935528,0.32785459986989735,0.5090610979152411
1610612741,1997-98,-0.8890909681346433,3.8309894218616227,1.1834852544393903,0.47996129966193285,-0.9079251267159387
1610612739,1997-98,-2.4905808334051045,2.352837237415403,0.6436564845798292,0.18312103931763907,1.8785582302167068
1610612742,1997-98,-3.9600949033644244,-1.1822338872195868,0.6391361172064469,-0.23569414633646008,-1.0951443681600155
1610612743,1997-98,-5.2819947132551865,-2.5918067969654692,1.144283578625907,0.7611613364408448,-0.5212638186833782
1610612765,1997-98,-2.5116922129429673,1.1029719318363098,-0.2423313520799291,0.4605538169385686,-0.7116082594184865
1610612744,1997-98,-5.491562350929551,-1.1453615166960436,0.9185770017666903,-0.49012615771002227,0.06468297992696749
1610612745,1997-98,-1.319876028787591,0.3630944175308757,0.6097931718366264,1.2971953015459532,0.3374584441517546
1610612754,1997-98,0.020949032892534337,3.039854666173001,1.2462948502303286,0.0976405139390568,0.12542714385314346
1610612746,1997-98,-4.0235374196047164,-1.9378501105405066,0.4228220744147132,1.6021601177269496,-0.44469299540536567
1610612747,1997-98,0.6458430401020403,2.821864360729581,1.2107957613074092,1.7444093032755605,0.036215586091145564
1610612748,1997-98,-1.342097112773528,2.7221360901379286,0.35863313815786796,0.8554478615057586,-0.08972075047307011
1610612749,1997-98,-3.4004028254197407,0.4408348471109923,0.04393209840697514,1.264588899919063,0.5964619485917636
1610612750,1997-98,0.16654457913837567,0.9875829597463747,2.416338590590238,0.12257772961125162,-1.0117683867180003
1610612751,1997-98,-2.398014301601843,1.1840167718979329,0.4416664389031772,1.6436917558336408,-1.9160672770560934
1610612752,1997-98,-1.7857075070113555,1.8406015976049852,-0.024221713449626273,-0.725055554368774,0.6834074019551238
